month,day,amount,time,Global,diffuse,wind speed,temperature,15 kw power
7,27,208,750,422,52,0.6,21.8,4836
7,27,208,755,437,53,0.6,21.8,5133
7,27,208,800,452,53,0.6,22.2,5400
7,27,208,805,466,53,0.8,21.9,5673
7,27,208,810,482,54,0.6,21.7,5957
7,27,208,815,496,53,0.7,22.7,6219
7,27,208,820,511,53,0.6,22.6,6497
7,27,208,825,526,53,0.5,23.3,6755
7,27,208,830,541,54,0.9,22.9,7010
7,27,208,835,555,53,1,22.4,7260
7,27,208,840,569,54,0.9,22.9,7500
7,27,208,845,583,54,0.9,22.8,7730
7,27,208,850,596,54,0.9,23.1,7950
7,27,208,855,610,54,0.9,23.3,8180
7,27,208,900,622,53,0.9,23.8,8360
7,27,208,905,634,54,0.7,24,8540
7,27,208,910,647,55,0.7,23.7,8720
7,27,208,915,659,54,0.9,24.2,8900
7,27,208,920,671,54,1.2,23.8,9130
7,27,208,925,683,55,0.5,24.3,9290
7,27,208,930,695,55,0.7,24.8,9470
7,27,208,935,707,55,0.7,25.2,9620
7,27,208,940,719,54,0.8,24.8,9730
7,27,208,945,728,55,0.9,25.1,9850
7,27,208,950,739,56,0.8,24.8,10060
7,27,208,955,748,55,1.1,25.1,10250
7,27,208,1000,758,56,1.2,25.3,10340
7,27,208,1005,768,57,1,25.4,10430
7,27,208,1010,777,58,0.8,25.8,10600
7,27,208,1015,786,57,1.1,25.7,10700
7,27,208,1020,793,58,1,25.8,10810
7,27,208,1025,800,58,1.2,25.8,10880
7,27,208,1030,808,59,1.1,26.1,11010
7,27,208,1035,815,59,1.3,26.4,11060
7,27,208,1040,822,59,0.9,26.4,11180
7,27,208,1045,827,59,1.3,26.4,11250
7,27,208,1050,836,60,1.2,26.4,11350
7,27,208,1055,842,61,1.2,26.7,11440
7,27,208,1100,847,62,1,27,11480
7,27,208,1105,853,62,1.4,27.3,11540
7,27,208,1110,859,62,1,27.6,11610
7,27,208,1115,864,61,1.2,27.2,11660
7,27,208,1120,862,62,1.7,27.2,11690
7,27,208,1125,872,62,1.6,27.4,11750
7,27,208,1130,877,63,1.1,27.9,11800
7,27,208,1135,881,63,1.5,28.1,11810
7,27,208,1140,884,65,1.5,28.3,11820
7,27,208,1145,887,64,1.6,28.1,11900
7,27,208,1150,889,63,1.8,28.2,11970
7,27,208,1155,890,65,1.9,28.1,12020
7,27,208,1200,894,64,1.3,28.8,12030
7,27,208,1205,896,63,2,28.7,12010
7,27,208,1210,895,65,1.6,28.8,11970
7,27,208,1215,896,67,1.8,28.5,11990
7,27,208,1220,895,66,2,28.7,12010
7,27,208,1225,895,66,1.9,28.7,12040
7,27,208,1230,894,67,1.9,28.9,12010
7,27,208,1235,894,67,1.8,29.1,11950
7,27,208,1240,894,68,2,29.3,11930
7,27,208,1245,891,69,1.6,29.8,11870
7,27,208,1250,889,68,2,29.6,11810
7,27,208,1255,887,68,1.8,29.9,11790
7,27,208,1300,886,69,1.9,29.9,11680
7,27,208,1305,882,68,1.5,30.1,11630
7,27,208,1310,879,68,1.7,30.6,11580
7,27,208,1315,875,69,2,30.6,11550
7,27,208,1320,873,69,1.4,30.6,11370
7,27,208,1325,868,68,1.8,30.7,11370
7,27,208,1330,864,69,1.9,31.2,11310
7,27,208,1335,859,69,1.9,30.8,11260
7,27,208,1340,847,70,1.9,31,11200
7,27,208,1345,848,71,1.6,31.3,11090
7,27,208,1350,842,71,1.8,31.4,10980
7,27,208,1355,834,72,1.9,31,10890
7,27,208,1400,829,72,2,31.4,10850
7,27,208,1405,822,71,1.7,31.8,10650
7,27,208,1410,812,72,1.9,31.8,10330
7,27,208,1415,802,73,1.7,31.7,10150
7,27,208,1420,795,73,1.7,32.1,10010
7,27,208,1425,785,72,1.6,31.7,9710
7,27,208,1430,777,72,2,32,9410
7,27,208,1435,768,72,1.8,32.3,9140
7,27,208,1440,760,70,1.6,31.9,8810
7,27,208,1445,749,71,1.4,32.6,8210
7,27,208,1450,736,70,1.9,32.5,7840
7,27,208,1455,728,70,1.8,31.9,7380
7,27,208,1500,718,69,1.6,31.8,7150
7,27,208,1505,705,69,2.4,32.1,6819
7,27,208,1510,697,68,1.9,31.9,6560
7,27,208,1515,687,68,1.7,32.3,6062
7,27,208,1520,675,67,1.7,32.3,5478
7,27,208,1525,663,66,1.7,32.5,4771
7,27,208,1530,654,66,1.5,32.7,4168
7,27,208,1535,642,65,1.8,32.7,3714
7,27,208,1540,630,65,1.4,32.9,3217
7,27,208,1545,619,64,1.2,33.2,2899
7,27,208,1550,607,63,1.5,32.9,2537
7,27,208,1555,592,62,1.4,33,2238
7,27,208,1600,578,62,1.1,33.2,2029
7,27,208,1605,563,62,1.3,32.9,1900
7,27,208,1610,548,59,1.7,32.9,1760
7,27,208,1615,536,59,2,32.7,1641
7,27,208,1620,522,57,1.7,32.6,1511
7,27,208,1625,507,58,1.1,32.7,1306
7,27,208,1630,493,57,1.8,32.6,1147
7,27,208,1635,479,55,1.6,32.7,1088
7,27,208,1640,466,55,1,32.8,973
7,27,208,1645,453,53,1.7,32.8,912
7,27,208,1650,438,52,1.7,32.6,807
7,27,208,1655,423,51,1.8,32.3,720
7,27,208,1700,407,51,1.4,32.3,604
7,27,208,1705,392,50,1.7,32.5,600
7,27,208,1710,377,50,1.2,32.6,557
7,27,208,1715,362,49,2,32.5,519
7,27,208,1720,346,47,1.7,32.1,453
7,27,208,1725,331,47,2,32.1,378
7,27,208,1730,316,46,1.6,32.2,337
7,27,208,1735,302,45,1.8,32.1,305
7,27,208,1740,286,45,1.4,32.1,252
7,27,208,1745,271,44,1.5,32,233
7,27,208,1750,256,44,1.4,31.9,206
7,27,208,1755,241,43,1.1,32,174
7,27,208,1800,224,42,1.2,31.9,135
7,27,208,1805,209,42,1.1,31.8,100
7,27,208,1810,196,42,1.1,31.6,77
7,27,208,1815,182,40,1.6,31.8,40
7,27,208,1820,168,39,1.4,31.4,3
7,27,208,1825,155,37,1,31.4,0
7,27,208,1830,141,35,1.2,31.4,0
7,27,208,1835,130,33,1.5,30.9,0
7,27,208,1840,117,31,1.6,30.4,0
7,27,208,1845,102,30,1.1,30.3,0
7,27,208,1850,91,28,1.6,30.1,0
7,27,208,1855,77,25,1.4,29.7,0
7,27,208,1900,60,24,1.1,29.5,0
7,27,208,1905,45,21,1.2,29.3,0
7,27,208,1910,33,19,1.3,29.1,0
7,27,208,1915,17,17,1.2,28.8,0
7,27,208,1920,14,13,1,28.5,0
7,27,208,1925,11,11,1.6,28.3,0
7,27,208,1930,9,8,1.5,28.2,0
7,27,208,1935,6,6,1.6,28,0
7,27,208,1940,4,4,1.4,27.7,0
7,27,208,1945,3,3,1.3,27.6,0
7,27,208,1950,2,2,1.6,27.4,0
7,27,208,1955,1,1,1.7,27.3,0
7,27,208,2000,1,1,1.5,27.2,0
7,27,208,2005,1,1,1.3,27.1,0
7,27,208,2010,1,1,0.7,26.9,0
7,27,208,2015,1,1,1,26.7,0
7,27,208,2020,1,1,1.5,26.6,0
7,27,208,2025,1,0,1.6,26.6,0
7,27,208,2030,1,0,1.1,26.4,0
7,27,208,2035,1,1,1.5,26.2,0
7,27,208,2040,1,1,0.9,26.1,0
7,27,208,2045,1,1,0.9,26,0
7,27,208,2050,1,1,0.9,25.9,0
7,27,208,2055,1,1,0.5,25.7,0
7,27,208,2100,1,1,0.5,25.5,0
7,27,208,2105,1,1,0.4,25.5,0
7,27,208,2110,1,1,0.3,25.4,0
7,27,208,2115,1,1,0.2,25.1,0
7,27,208,2120,1,1,0.6,25.1,0
7,27,208,2125,1,1,0.6,25.2,0
7,27,208,2130,1,1,0.4,25.2,0
7,27,208,2135,1,1,0.5,24.4,0
7,27,208,2140,1,1,0.1,23.8,0
7,27,208,2145,1,1,0.1,23.5,0
7,27,208,2150,1,1,0.2,23.3,0
7,27,208,2155,1,1,0.1,22.9,0
7,27,208,2200,1,1,0.1,22.7,0
7,27,208,2205,1,1,0.4,22.8,0
7,27,208,2210,1,1,0.1,22.9,0
7,27,208,2215,1,1,0,22.7,0
7,27,208,2220,1,1,0,22.4,0
7,27,208,2225,1,1,0,22.4,0
7,27,208,2230,1,1,0,22.2,0
7,27,208,2235,1,1,0,21.7,0
7,27,208,2240,1,1,0,21.4,0
7,27,208,2245,1,1,0,21.4,0
7,27,208,2250,1,1,0,21.5,0
7,27,208,2255,1,1,0,21.4,0
7,27,208,2300,1,1,0,21.4,0
7,27,208,2305,1,1,0,21.2,0
7,27,208,2310,1,1,0,21,0
7,27,208,2315,1,1,0,20.5,0
7,27,208,2320,1,1,0,20.4,0
7,27,208,2325,1,1,0,20.5,0
7,27,208,2330,1,1,0,20.1,0
7,27,208,2335,1,1,0,20,0
7,27,208,2340,1,0,0,19.9,0
7,27,208,2345,1,0,0,19.8,0
7,27,208,2350,1,1,0,19.9,0
7,27,208,2355,1,0,0,19.8,0
7,27,208,2400,1,0,0,19.8,0
7,28,209,5,0,0,0,19.7,0
7,28,209,10,1,0,0,19.4,0
7,28,209,15,1,1,0,18.9,0
7,28,209,20,1,0,0,18.9,0
7,28,209,25,0,0,0,18.7,0
7,28,209,30,0,0,0,18.6,0
7,28,209,35,0,0,0.2,19.2,0
7,28,209,40,0,0,0.5,19.4,0
7,28,209,45,0,0,0.1,19.6,0
7,28,209,50,0,0,0,19.6,0
7,28,209,55,0,0,0,19.1,0
7,28,209,100,0,0,0,19,0
7,28,209,105,0,0,0,18.6,0
7,28,209,110,0,0,0,18.2,0
7,28,209,115,0,0,0,18,0
7,28,209,120,0,0,0,17.9,0
7,28,209,125,0,0,0,17.5,0
7,28,209,130,0,0,0,17.5,0
7,28,209,135,0,0,0,17.6,0
7,28,209,140,0,0,0,17.5,0
7,28,209,145,0,0,0,17.7,0
7,28,209,150,0,0,0,18,0
7,28,209,155,0,0,0,18.1,0
7,28,209,200,0,0,0,17.8,0
7,28,209,205,0,0,0.2,17.7,0
7,28,209,210,0,0,0,17.3,0
7,28,209,215,0,0,0,17.1,0
7,28,209,220,0,0,0,17.1,0
7,28,209,225,0,0,0,17.4,0
7,28,209,230,0,0,0,17.4,0
7,28,209,235,0,0,0,17,0
7,28,209,240,0,0,0,16.9,0
7,28,209,245,0,0,0,16.7,0
7,28,209,250,0,0,0,16.5,0
7,28,209,255,0,0,0,16.4,0
7,28,209,300,0,0,0,16.1,0
7,28,209,305,0,0,0,16.1,0
7,28,209,310,0,0,0,16.3,0
7,28,209,315,0,0,0,16,0
7,28,209,320,0,0,0,15.6,0
7,28,209,325,0,0,0,15.7,0
7,28,209,330,0,0,0,15.9,0
7,28,209,335,0,0,0,16.1,0
7,28,209,340,0,0,0,15.9,0
7,28,209,345,0,0,0,16,0
7,28,209,350,0,0,0,15.8,0
7,28,209,355,0,0,0,15.6,0
7,28,209,400,0,0,0,15.6,0
7,28,209,405,0,0,0,15.6,0
7,28,209,410,0,0,0,15.5,0
7,28,209,415,0,0,0,15.5,0
7,28,209,420,0,0,0,15.5,0
7,28,209,425,0,0,0,15.4,0
7,28,209,430,0,0,0,15.3,0
7,28,209,435,0,0,0,15.2,0
7,28,209,440,0,0,0,15.3,0
7,28,209,445,0,0,0,15.2,0
7,28,209,450,1,1,0,15.2,0
7,28,209,455,2,2,0,15.2,0
7,28,209,500,3,3,0,15,0
7,28,209,505,4,4,0,14.9,0
7,28,209,510,6,6,0,15.1,0
7,28,209,515,9,9,0,15.3,0
7,28,209,520,12,12,0,15,0
7,28,209,525,15,15,0,14.8,0
7,28,209,530,18,18,0,14.8,0
7,28,209,535,25,21,0,14.7,0
7,28,209,540,24,24,0,15.1,0
7,28,209,545,52,25,0,15.1,0
7,28,209,550,72,27,0,15.6,0
7,28,209,555,86,29,0,16.1,0
7,28,209,600,100,31,0,16.6,37
7,28,209,605,113,32,0,17,157
7,28,209,610,125,34,0,17.2,264
7,28,209,615,137,36,0.1,17.6,387
7,28,209,620,151,37,0,17.9,536
7,28,209,625,165,38,0,18.1,696
7,28,209,630,180,39,0,18.6,867
7,28,209,635,194,40,0,18.1,1049
7,28,209,640,208,41,0,18.9,1243
7,28,209,645,224,41,0,19.6,1452
7,28,209,650,240,42,0,19.6,1666
7,28,209,655,255,42,0,19.6,1911
7,28,209,700,270,42,0,20.5,2137
7,28,209,705,285,42,0,20.7,2372
7,28,209,710,300,43,0.2,21.1,2641
7,28,209,715,316,43,0.1,21.2,2898
7,28,209,720,331,44,0.1,21,3149
7,28,209,725,347,44,0.1,21,3453
7,28,209,730,362,44,0.1,21.4,3717
7,28,209,735,377,45,0,22.4,3991
7,28,209,740,393,45,0.2,21.6,4278
7,28,209,745,408,45,0.7,21.6,4563
7,28,209,750,422,47,0.8,20.9,4816
7,28,209,755,438,47,0.7,21.2,5144
7,28,209,800,453,46,0.8,21.8,5422
7,28,209,805,467,47,0.8,21.6,5670
7,28,209,810,481,47,1,21.6,5984
7,28,209,815,496,47,0.9,21.3,6255
7,28,209,820,511,47,0.7,21.4,6520
7,28,209,825,526,47,1.3,21.6,6789
7,28,209,830,541,47,0.9,21.9,7050
7,28,209,835,554,48,1.3,21.9,7270
7,28,209,840,567,49,1,21.9,7520
7,28,209,845,580,48,1.3,22.3,7740
7,28,209,850,594,49,0.9,22.8,7950
7,28,209,855,607,48,1.2,22.3,8180
7,28,209,900,621,49,1,22.4,8400
7,28,209,905,634,49,0.8,22.9,8600
7,28,209,910,647,49,1,22.8,8800
7,28,209,915,659,50,0.9,23.1,8960
7,28,209,920,671,50,1.3,23.3,9170
7,28,209,925,684,48,1,23.4,9370
7,28,209,930,695,49,0.8,23.3,9540
7,28,209,935,707,49,1.3,23.6,9680
7,28,209,940,717,49,1.2,23.8,9850
7,28,209,945,728,50,1.2,23.8,9990
7,28,209,950,738,49,1.1,23.8,10130
7,28,209,955,748,50,0.9,24.2,10240
7,28,209,1000,758,50,1.3,24.7,10390
7,28,209,1005,768,50,1.1,24.3,10520
7,28,209,1010,777,51,1.2,24.3,10630
7,28,209,1015,786,50,0.8,25.3,10760
7,28,209,1020,795,50,0.7,25.4,10820
7,28,209,1025,804,51,1.1,25.7,10990
7,28,209,1030,811,51,0.9,25.7,11080
7,28,209,1035,819,51,1.3,25.6,11160
7,28,209,1040,826,51,1.5,25.2,11290
7,28,209,1045,832,52,1.4,25.7,11400
7,28,209,1050,835,51,1.5,26.3,11430
7,28,209,1055,845,52,1.6,26.3,11560
7,28,209,1100,849,53,1.7,26,11630
7,28,209,1105,855,52,1.7,26.3,11670
7,28,209,1110,858,53,1.7,25.9,11740
7,28,209,1115,862,53,1.8,26.1,11810
7,28,209,1120,866,53,1.3,26.3,11830
7,28,209,1125,870,55,1.9,26.8,11830
7,28,209,1130,874,54,1.7,26.9,11860
7,28,209,1135,873,55,1.6,26.9,11880
7,28,209,1140,880,55,1.7,27.2,11920
7,28,209,1145,882,55,1.6,27.3,11970
7,28,209,1150,883,56,1.6,27.8,11970
7,28,209,1155,887,57,1.7,28.1,11990
7,28,209,1200,889,56,1.6,27.9,12000
7,28,209,1205,890,57,1.8,27.8,11980
7,28,209,1210,890,57,1.4,28.2,11990
7,28,209,1215,892,56,2.1,28.2,12010
7,28,209,1220,894,56,1.6,28.6,12040
7,28,209,1225,892,56,1.7,28.4,11980
7,28,209,1230,892,56,1.7,28.6,12000
7,28,209,1235,891,56,1.4,29,11890
7,28,209,1240,890,56,2,28.9,11870
7,28,209,1245,888,57,1.6,28.7,11870
7,28,209,1250,888,56,1.8,29.4,11810
7,28,209,1255,884,55,1.9,29.1,11720
7,28,209,1300,881,57,1.9,29.2,11710
7,28,209,1305,880,57,2,29.1,11690
7,28,209,1310,876,58,2.2,29.1,11650
7,28,209,1315,872,57,1.8,29.3,11620
7,28,209,1320,869,57,2.1,29.9,11510
7,28,209,1325,866,58,2,29.8,11460
7,28,209,1330,861,58,2.2,29.7,11420
7,28,209,1335,856,58,2.2,29.9,11370
7,28,209,1340,852,58,2,29.9,11340
7,28,209,1345,847,58,2.1,30.3,11270
7,28,209,1350,841,58,1.8,30.6,11090
7,28,209,1355,835,57,1.8,30.4,10970
7,28,209,1400,828,58,2,31,10790
7,28,209,1405,822,57,2.1,30.7,10710
7,28,209,1410,815,59,1.8,30.6,10530
7,28,209,1415,807,58,2,30.6,10340
7,28,209,1420,800,59,2.2,30.6,10190
7,28,209,1425,791,58,2.1,30.6,9900
7,28,209,1430,781,60,1.9,30.8,9580
7,28,209,1435,773,60,2,30.9,9070
7,28,209,1440,763,59,1.9,31.1,8920
7,28,209,1445,753,60,2.2,31.2,8360
7,28,209,1450,742,60,2,30.9,8110
7,28,209,1455,734,59,1.9,31.5,7590
7,28,209,1500,721,58,2.4,31.1,7350
7,28,209,1505,709,61,1.7,31,6970
7,28,209,1510,697,61,1.8,31.6,6546
7,28,209,1515,685,61,2,31.3,6066
7,28,209,1520,674,60,2,31.2,5509
7,28,209,1525,662,61,2.1,31.1,4896
7,28,209,1530,650,59,2,31.4,4249
7,28,209,1535,637,61,2.5,31.1,3824
7,28,209,1540,624,60,2.1,31.5,3311
7,28,209,1545,611,60,1.8,31.5,2813
7,28,209,1550,599,60,1.9,31.3,2574
7,28,209,1555,585,60,2.1,31.5,2282
7,28,209,1600,571,59,1.9,31.2,2093
7,28,209,1605,557,59,1.7,31.7,1914
7,28,209,1610,543,59,1.3,31.4,1786
7,28,209,1615,529,58,1.7,31.8,1643
7,28,209,1620,514,58,1.9,31.5,1418
7,28,209,1625,500,58,1.5,31.2,1293
7,28,209,1630,485,57,1.6,31.6,1143
7,28,209,1635,471,57,1.8,31.7,1063
7,28,209,1640,457,56,1.5,31.3,984
7,28,209,1645,443,55,1.8,31.3,881
7,28,209,1650,429,54,1.7,31.6,786
7,28,209,1655,413,54,1.8,30.9,719
7,28,209,1700,398,53,1.6,30.9,663
7,28,209,1705,383,52,1.8,31.1,616
7,28,209,1710,367,52,1.9,31.2,585
7,28,209,1715,351,53,1.9,30.9,527
7,28,209,1720,335,52,1.7,31.1,458
7,28,209,1725,317,51,1.6,30.8,410
7,28,209,1730,299,51,1.6,30.8,342
7,28,209,1735,284,51,2,30.8,302
7,28,209,1740,272,51,2.1,30.6,287
7,28,209,1745,258,50,1.7,30.6,256
7,28,209,1750,242,50,1.5,30.4,234
7,28,209,1755,226,49,1.7,30.5,188
7,28,209,1800,210,49,2,30.2,158
7,28,209,1805,194,47,2,30,111
7,28,209,1810,180,46,1.6,29.9,85
7,28,209,1815,166,45,1.5,29.9,50
7,28,209,1820,152,44,1.3,29.7,17
7,28,209,1825,139,42,1.6,29.6,0
7,28,209,1830,127,40,1,29.4,0
7,28,209,1835,112,38,1.2,29.3,0
7,28,209,1840,102,36,1.3,29.2,0
7,28,209,1845,96,34,1.9,28.8,0
7,28,209,1850,88,32,1.6,28.7,0
7,28,209,1855,79,30,1.5,28.6,0
7,28,209,1900,67,28,1.1,28.4,0
7,28,209,1905,54,25,1.2,28.3,0
7,28,209,1910,35,23,1,28.1,0
7,28,209,1915,20,19,1,27.8,0
7,28,209,1920,16,16,1.2,27.6,0
7,28,209,1925,13,13,1,27.5,0
7,28,209,1930,10,10,1.5,27.3,0
7,28,209,1935,7,7,1.7,27.2,0
7,28,209,1940,5,4,1.5,27,0
7,28,209,1945,3,3,1.8,26.8,0
7,28,209,1950,2,2,1.6,26.7,0
7,28,209,1955,1,1,1.4,26.5,0
7,28,209,2000,1,1,1.3,26.3,0
7,28,209,2005,1,1,1.4,26.2,0
7,28,209,2010,1,1,1.4,26.1,0
7,28,209,2015,1,0,1.2,25.9,0
7,28,209,2020,1,1,1,25.8,0
7,28,209,2025,1,0,1.5,25.7,0
7,28,209,2030,1,0,1.2,25.6,0
7,28,209,2035,1,1,0.8,25.5,0
7,28,209,2040,1,0,0.7,25.4,0
7,28,209,2045,1,0,1.3,25.3,0
7,28,209,2050,1,1,0.9,25.2,0
7,28,209,2055,1,1,1.2,25.1,0
7,28,209,2100,1,1,1,25,0
7,28,209,2105,1,1,0.8,24.9,0
7,28,209,2110,1,1,0.7,24.8,0
7,28,209,2115,1,1,0.6,24.7,0
7,28,209,2120,1,1,1,24.6,0
7,28,209,2125,1,1,1.2,24.6,0
7,28,209,2130,1,1,0.2,24.4,0
7,28,209,2135,1,1,0,24.1,0
7,28,209,2140,1,1,0.1,23.3,0
7,28,209,2145,1,1,0,22.6,0
7,28,209,2150,1,1,0,22.2,0
7,28,209,2155,1,1,0,22.2,0
7,28,209,2200,1,1,0,21.8,0
7,28,209,2205,1,1,0,21.5,0
7,28,209,2210,1,1,0.1,21.5,0
7,28,209,2215,1,1,0,21.3,0
7,28,209,2220,1,1,0,21.2,0
7,28,209,2225,1,1,0,21.1,0
7,28,209,2230,1,1,0,21.3,0
7,28,209,2235,1,1,0,21,0
7,28,209,2240,1,1,0,20.8,0
7,28,209,2245,1,1,0.2,20.6,0
7,28,209,2250,1,1,0,20.5,0
7,28,209,2255,1,1,0.2,20.3,0
7,28,209,2300,1,1,0.2,20.5,0
7,28,209,2305,1,1,0,20.5,0
7,28,209,2310,1,1,0.7,20.6,0
7,28,209,2315,1,1,0.5,20.7,0
7,28,209,2320,1,1,0,20.5,0
7,28,209,2325,1,1,0,20.2,0
7,28,209,2330,1,0,0,20,0
7,28,209,2335,1,1,0,19.9,0
7,28,209,2340,1,1,0,19.3,0
7,28,209,2345,1,1,0,19.3,0
7,28,209,2350,1,1,0,19.4,0
7,28,209,2355,1,0,0,19.1,0
7,28,209,2400,1,0,0,18.8,0
7,29,210,5,1,0,0.2,19,0
7,29,210,10,1,0,0,19.5,0
7,29,210,15,1,0,0,19.3,0
7,29,210,20,1,0,0,19.1,0
7,29,210,25,1,0,0,18.6,0
7,29,210,30,1,1,0,18.2,0
7,29,210,35,0,0,0,18.4,0
7,29,210,40,0,0,0,18.2,0
7,29,210,45,1,0,0,18,0
7,29,210,50,0,0,0,17.7,0
7,29,210,55,0,0,0,17.6,0
7,29,210,100,0,0,0,17.5,0
7,29,210,105,0,0,0,17.5,0
7,29,210,110,0,0,0.4,17.6,0
7,29,210,115,0,0,0.1,17.8,0
7,29,210,120,0,0,0,17.3,0
7,29,210,125,0,0,0,17.2,0
7,29,210,130,0,0,0,17,0
7,29,210,135,0,0,0,17.2,0
7,29,210,140,0,0,0,17.1,0
7,29,210,145,0,0,0,17,0
7,29,210,150,0,0,0,16.6,0
7,29,210,155,0,0,0,16.4,0
7,29,210,200,0,0,0,16.5,0
7,29,210,205,0,0,0,16.2,0
7,29,210,210,0,0,0,16.6,0
7,29,210,215,0,0,0,16.9,0
7,29,210,220,0,0,0,16.6,0
7,29,210,225,0,0,0,16.3,0
7,29,210,230,0,0,0,16.5,0
7,29,210,235,0,0,0,16.6,0
7,29,210,240,0,0,0,16.5,0
7,29,210,245,0,0,0,16.4,0
7,29,210,250,0,0,0,16,0
7,29,210,255,0,0,0,15.9,0
7,29,210,300,0,0,0,15.8,0
7,29,210,305,0,0,0,15.6,0
7,29,210,310,0,0,0,15.5,0
7,29,210,315,0,0,0,15.3,0
7,29,210,320,0,0,0,15.5,0
7,29,210,325,0,0,0,15.6,0
7,29,210,330,0,0,0,15.4,0
7,29,210,335,0,0,0,15.4,0
7,29,210,340,0,0,0,15.1,0
7,29,210,345,0,0,0,15.4,0
7,29,210,350,0,0,0,15.1,0
7,29,210,355,0,0,0,15.1,0
7,29,210,400,0,0,0,15.2,0
7,29,210,405,0,0,0,15.2,0
7,29,210,410,0,0,0,15.2,0
7,29,210,415,0,0,0,14.8,0
7,29,210,420,0,0,0,14.7,0
7,29,210,425,0,0,0,14.4,0
7,29,210,430,0,0,0,14.4,0
7,29,210,435,0,0,0,14.4,0
7,29,210,440,0,0,0,14.4,0
7,29,210,445,0,0,0,14.4,0
7,29,210,450,1,1,0,14.2,0
7,29,210,455,1,1,0,14.5,0
7,29,210,500,3,2,0,14.8,0
7,29,210,505,4,4,0,14.5,0
7,29,210,510,6,6,0,14.4,0
7,29,210,515,9,9,0,14.3,0
7,29,210,520,12,12,0,14.3,0
7,29,210,525,15,15,0,14.3,0
7,29,210,530,19,19,0,14.4,0
7,29,210,535,25,23,0,14.3,0
7,29,210,540,26,25,0,14.4,0
7,29,210,545,47,27,0,14.6,0
7,29,210,550,68,29,0,15,0
7,29,210,555,83,30,0,15,0
7,29,210,600,99,32,0,15.6,53
7,29,210,605,113,34,0,16.2,167
7,29,210,610,126,35,0,16.6,282
7,29,210,615,139,36,0,16.9,397
7,29,210,620,154,38,0,17,549
7,29,210,625,168,39,0,17.5,715
7,29,210,630,182,40,0,17.5,887
7,29,210,635,195,41,0,17.7,1065
7,29,210,640,208,42,0,18.2,1254
7,29,210,645,223,43,0,18.8,1471
7,29,210,650,239,44,0,19.6,1683
7,29,210,655,252,44,0,19.6,1884
7,29,210,700,267,44,0,20.1,2114
7,29,210,705,283,44,0.1,19.9,2372
7,29,210,710,299,45,0.2,19.8,2629
7,29,210,715,315,45,0.1,20,2856
7,29,210,720,330,46,0,20.7,3110
7,29,210,725,346,46,0,21.6,3419
7,29,210,730,360,47,0,22.2,3695
7,29,210,735,374,48,0,21.6,3947
7,29,210,740,390,49,0.1,21.9,4208
7,29,210,745,403,49,0.2,22.6,4496
7,29,210,750,418,49,0.4,21.6,4792
7,29,210,755,435,49,0.5,21.4,5090
7,29,210,800,453,48,0.3,21.1,5421
7,29,210,805,468,48,0.2,21.9,5684
7,29,210,810,483,48,0.4,21.9,5949
7,29,210,815,498,48,0.5,21.6,6240
7,29,210,820,512,47,0.7,21.7,6506
7,29,210,825,527,48,0.4,22.1,6771
7,29,210,830,541,49,0.3,22.1,7010
7,29,210,835,556,47,0.4,22.4,7260
7,29,210,840,570,47,0.1,23.1,7490
7,29,210,845,584,48,0.4,23.3,7730
7,29,210,850,597,48,0.7,23.2,7850
7,29,210,855,610,49,0.1,23.8,8160
7,29,210,900,623,48,0.3,24.8,8210
7,29,210,905,636,49,0.7,23.4,8430
7,29,210,910,649,49,0.6,23.7,8660
7,29,210,915,661,49,0.7,23.4,8850
7,29,210,920,674,49,0.6,23.6,9110
7,29,210,925,686,48,0.5,24.3,9310
7,29,210,930,698,49,0.8,24.4,9470
7,29,210,935,710,50,1,23.9,9600
7,29,210,940,721,49,0.9,23.9,9790
7,29,210,945,732,49,0.8,24.2,9900
7,29,210,950,742,51,0.9,24.4,10050
7,29,210,955,753,51,0.5,25.2,10210
7,29,210,1000,763,51,0.7,25.9,10330
7,29,210,1005,771,50,1.3,25.2,10470
7,29,210,1010,781,51,1.2,25.1,10620
7,29,210,1015,791,51,0.9,25.4,10760
7,29,210,1020,799,51,0.9,25.7,10830
7,29,210,1025,808,51,1.2,25.9,10970
7,29,210,1030,814,51,1,25.4,11080
7,29,210,1035,823,51,0.9,26.1,11200
7,29,210,1040,831,52,1.2,26.3,11240
7,29,210,1045,838,52,1.4,26.3,11360
7,29,210,1050,845,53,1.3,26,11430
7,29,210,1055,845,53,1.1,26.5,11440
7,29,210,1100,853,52,0.9,26.4,11520
7,29,210,1105,858,54,1.3,27,11570
7,29,210,1110,863,55,1.1,27.2,11620
7,29,210,1115,867,54,1.1,27.1,11620
7,29,210,1120,873,54,1,27.3,11690
7,29,210,1125,878,55,1.4,27.8,11740
7,29,210,1130,881,55,1.5,27.4,11820
7,29,210,1135,885,56,1.2,27.9,11830
7,29,210,1140,888,55,1.1,27.9,11820
7,29,210,1145,891,55,1.7,27.6,11910
7,29,210,1150,891,55,1.7,27.7,11990
7,29,210,1155,896,56,1.8,27.7,12060
7,29,210,1200,897,56,1.5,28.1,12070
7,29,210,1205,901,54,1.1,28.3,12050
7,29,210,1210,902,55,1.4,28.8,11950
7,29,210,1215,903,55,1.3,29.1,11960
7,29,210,1220,903,55,2.1,29.1,11960
7,29,210,1225,903,55,1.9,28.8,12040
