index,month,day,time,temperature,irradiance,
6304,9,30,1700,17.9,53,
6305,9,30,1800,16.8,5,
6306,9,30,1900,15.7,0,
6307,9,30,2000,14.7,0,
6308,9,30,2100,13.6,0,
6309,9,30,2200,13.1,0,
6310,9,30,2300,12.6,0,
6311,9,30,2400,12,0,
6312,10,1,100,10.7,0,
6313,10,1,200,11.2,0,
6314,10,1,300,9.7,0,
6315,10,1,400,9.6,0,
6316,10,1,500,9.3,0,
6317,10,1,600,8.1,1,
6318,10,1,700,8.9,42,
6319,10,1,800,9.8,99,
6320,10,1,900,10.8,127,
6321,10,1,1000,12.3,315,
6322,10,1,1100,13.8,689,
6323,10,1,1200,13.7,503,
6324,10,1,1300,14.7,552,
6325,10,1,1400,15.7,681,
6326,10,1,1500,16.1,334,
6327,10,1,1600,15.3,79,
6328,10,1,1700,15,94,
6329,10,1,1800,13.7,3,
6330,10,1,1900,11.8,0,
6331,10,1,2000,10.3,0,
6332,10,1,2100,10.5,0,
6333,10,1,2200,11.1,0,
6334,10,1,2300,10.3,0,
6335,10,1,2400,10.2,0,
6336,10,2,100,9.8,0,
6337,10,2,200,9.2,0,
6338,10,2,300,8.7,0,
6339,10,2,400,7.9,0,
6340,10,2,500,6,0,
6341,10,2,600,6.1,1,
6342,10,2,700,6.1,41,
6343,10,2,800,8,138,
6344,10,2,900,10,175,
6345,10,2,1000,11.9,326,
6346,10,2,1100,12.5,531,
6347,10,2,1200,13.1,802,
6348,10,2,1300,13.4,572,
6349,10,2,1400,13.7,521,
6350,10,2,1500,14.4,597,
6351,10,2,1600,14.1,323,
6352,10,2,1700,13.2,65,
6353,10,2,1800,10.8,3,
6354,10,2,1900,9.9,0,
6355,10,2,2000,8.4,0,
6356,10,2,2100,7,0,
6357,10,2,2200,6,0,
6358,10,2,2300,5,0,
6359,10,2,2400,5.6,0,
6360,10,3,100,4.6,0,
6361,10,3,200,3.5,0,
6362,10,3,300,3.1,0,
6363,10,3,400,2.7,0,
6364,10,3,500,4.3,0,
6365,10,3,600,2.2,1,
6366,10,3,700,4.2,76,
6367,10,3,800,6.5,279,
6368,10,3,900,13.1,446,
6369,10,3,1000,17.6,581,
6370,10,3,1100,15.7,670,
6371,10,3,1200,17.6,702,
6372,10,3,1300,19.4,678,
6373,10,3,1400,20.5,597,
6374,10,3,1500,21.2,467,
6375,10,3,1600,21,301,
6376,10,3,1700,18.9,35,
6377,10,3,1800,14.6,3,
6378,10,3,1900,12.3,0,
6379,10,3,2000,10.1,0,
6380,10,3,2100,9.1,0,
6381,10,3,2200,7.6,0,
6382,10,3,2300,6.2,0,
6383,10,3,2400,6.1,0,
6384,10,4,100,4.9,0,
6385,10,4,200,4.2,0,
6386,10,4,300,3.5,0,
6387,10,4,400,3.8,0,
6388,10,4,500,3,0,
6389,10,4,600,1.8,1,
6390,10,4,700,4.6,93,
6391,10,4,800,10.2,268,
6392,10,4,900,12.3,431,
6393,10,4,1000,13.5,572,
6394,10,4,1100,16,660,
6395,10,4,1200,17.5,690,
6396,10,4,1300,18.7,663,
6397,10,4,1400,21,585,
6398,10,4,1500,21.8,455,
6399,10,4,1600,21.2,290,
6400,10,4,1700,19,33,
6401,10,4,1800,16.4,2,
6402,10,4,1900,13.7,0,
6403,10,4,2000,11,0,
6404,10,4,2100,10.7,0,
6405,10,4,2200,8.1,0,
6406,10,4,2300,7.7,0,
6407,10,4,2400,7.2,0,
6408,10,5,100,5.3,0,
6409,10,5,200,4.8,0,
6410,10,5,300,4.3,0,
6411,10,5,400,3.4,0,
6412,10,5,500,3.9,0,
6413,10,5,600,2.8,1,
6414,10,5,700,4.9,87,
6415,10,5,800,8.8,267,
6416,10,5,900,11.6,434,
6417,10,5,1000,12.7,571,
6418,10,5,1100,15.3,659,
6419,10,5,1200,17.5,692,
6420,10,5,1300,19.9,666,
6421,10,5,1400,20.6,584,
6422,10,5,1500,22.2,455,
6423,10,5,1600,22.3,289,
6424,10,5,1700,19.9,25,
6425,10,5,1800,16.9,2,
6426,10,5,1900,14.4,0,
6427,10,5,2000,12,0,
6428,10,5,2100,9.9,0,
6429,10,5,2200,8.6,0,
6430,10,5,2300,7.8,0,
6431,10,5,2400,7.1,0,
6432,10,6,100,6.6,0,
6433,10,6,200,6.6,0,
6434,10,6,300,5.3,0,
6435,10,6,400,5.2,0,
6436,10,6,500,5,0,
6437,10,6,600,4.4,1,
6438,10,6,700,5.9,62,
6439,10,6,800,9.1,264,
6440,10,6,900,11.3,432,
6441,10,6,1000,13.9,570,
6442,10,6,1100,16.7,659,
6443,10,6,1200,18.3,688,
6444,10,6,1300,21.1,651,
6445,10,6,1400,22.1,506,
6446,10,6,1500,24.1,430,
6447,10,6,1600,24.2,272,
6448,10,6,1700,21.4,25,
6449,10,6,1800,17.2,1,
6450,10,6,1900,14.1,0,
6451,10,6,2000,12.8,0,
6452,10,6,2100,11,0,
6453,10,6,2200,10.2,0,
6454,10,6,2300,9.2,0,
6455,10,6,2400,8.3,0,
6456,10,7,100,7.9,0,
6457,10,7,200,8.3,0,
6458,10,7,300,7.8,0,
6459,10,7,400,7.4,0,
6460,10,7,500,6.1,0,
6461,10,7,600,6.1,0,
6462,10,7,700,5.8,29,
6463,10,7,800,10,257,
6464,10,7,900,15.5,425,
6465,10,7,1000,16.7,558,
6466,10,7,1100,17.3,643,
6467,10,7,1200,18.3,674,
6468,10,7,1300,18.9,653,
6469,10,7,1400,19.8,572,
6470,10,7,1500,20,437,
6471,10,7,1600,19.2,273,
6472,10,7,1700,15.9,49,
6473,10,7,1800,14.3,1,
6474,10,7,1900,13.7,0,
6475,10,7,2000,13,0,
6476,10,7,2100,12.2,0,
6477,10,7,2200,11.7,0,
6478,10,7,2300,11.3,0,
6479,10,7,2400,10.5,0,
6480,10,8,100,7.9,0,
6481,10,8,200,8.2,0,
6482,10,8,300,8.4,0,
6483,10,8,400,8.4,0,
6484,10,8,500,7.8,0,
6485,10,8,600,7.5,1,
6486,10,8,700,7.3,33,
6487,10,8,800,8.7,122,
6488,10,8,900,11,482,
6489,10,8,1000,12.1,567,
6490,10,8,1100,13.5,653,
6491,10,8,1200,14.5,681,
6492,10,8,1300,15.7,656,
6493,10,8,1400,17,572,
6494,10,8,1500,17.5,433,
6495,10,8,1600,17.5,273,
6496,10,8,1700,16,19,
6497,10,8,1800,14.8,1,
6498,10,8,1900,12.8,0,
6499,10,8,2000,10.5,0,
6500,10,8,2100,8.9,0,
6501,10,8,2200,6.5,0,
6502,10,8,2300,5.7,0,
6503,10,8,2400,5.2,0,
6504,10,9,100,4.7,0,
6505,10,9,200,5,0,
6506,10,9,300,5.8,0,
6507,10,9,400,12.2,0,
6508,10,9,500,12.2,0,
6509,10,9,600,11.9,0,
6510,10,9,700,11.8,23,
6511,10,9,800,13,243,
6512,10,9,900,14.3,411,
6513,10,9,1000,16.4,578,
6514,10,9,1100,18.4,671,
6515,10,9,1200,20.3,483,
6516,10,9,1300,21.4,569,
6517,10,9,1400,22,370,
6518,10,9,1500,22.4,260,
6519,10,9,1600,22.2,161,
6520,10,9,1700,21.6,58,
6521,10,9,1800,20.2,0,
6522,10,9,1900,17.9,0,
6523,10,9,2000,17.6,0,
6524,10,9,2100,17,0,
6525,10,9,2200,12.8,0,
6526,10,9,2300,10.3,0,
6527,10,9,2400,8.4,0,
6528,10,10,100,7.3,0,
6529,10,10,200,6.6,0,
6530,10,10,300,5.8,0,
6531,10,10,400,5.3,0,
6532,10,10,500,4.4,0,
6533,10,10,600,4.4,0,
6534,10,10,700,4.7,34,
6535,10,10,800,7.1,154,
6536,10,10,900,8.5,346,
6537,10,10,1000,12.4,412,
6538,10,10,1100,14.9,455,
6539,10,10,1200,15.2,501,
6540,10,10,1300,16.3,475,
6541,10,10,1400,18.2,314,
6542,10,10,1500,17.8,254,
6543,10,10,1600,17.3,122,
6544,10,10,1700,15.8,70,
6545,10,10,1800,13.9,0,
6546,10,10,1900,13.4,0,
6547,10,10,2000,12.5,0,
6548,10,10,2100,11.2,0,
6549,10,10,2200,10.5,0,
6550,10,10,2300,10,0,
6551,10,10,2400,9.6,0,
6552,10,11,100,8.7,0,
6553,10,11,200,8.1,0,
6554,10,11,300,7.1,0,
6555,10,11,400,4.8,0,
6556,10,11,500,3.2,0,
6557,10,11,600,2.7,0,
6558,10,11,700,3.1,26,
6559,10,11,800,6.9,279,
6560,10,11,900,9.7,492,
6561,10,11,1000,10.9,472,
6562,10,11,1100,8.4,251,
6563,10,11,1200,11.1,749,
6564,10,11,1300,11,237,
6565,10,11,1400,12.5,324,
6566,10,11,1500,11.3,215,
6567,10,11,1600,10.8,99,
6568,10,11,1700,10.4,22,
6569,10,11,1800,7.8,0,
6570,10,11,1900,7.8,0,
6571,10,11,2000,8.2,0,
6572,10,11,2100,7,0,
6573,10,11,2200,6.4,0,
6574,10,11,2300,6.7,0,
6575,10,11,2400,6.1,0,
6576,10,12,100,5.3,0,
6577,10,12,200,2.8,0,
6578,10,12,300,1.2,0,
6579,10,12,400,1.4,0,
6580,10,12,500,-0.4,0,
6581,10,12,600,-0.6,0,
6582,10,12,700,-0.6,27,
6583,10,12,800,5.4,250,
6584,10,12,900,8.3,401,
6585,10,12,1000,8.9,345,
6586,10,12,1100,10.2,541,
6587,10,12,1200,12.4,669,
6588,10,12,1300,13.2,677,
6589,10,12,1400,13.5,512,
6590,10,12,1500,13.5,213,
6591,10,12,1600,13.3,124,
6592,10,12,1700,12,22,
6593,10,12,1800,10.7,0,
6594,10,12,1900,9.9,0,
6595,10,12,2000,9.8,0,
6596,10,12,2100,9.6,0,
6597,10,12,2200,9.4,0,
6598,10,12,2300,8.7,0,
6599,10,12,2400,8.4,0,
6600,10,13,100,7.9,0,
6601,10,13,200,7.8,0,
6602,10,13,300,7.9,0,
6603,10,13,400,8,0,
6604,10,13,500,7.7,0,
6605,10,13,600,7.5,0,
6606,10,13,700,7.1,18,
6607,10,13,800,8.7,98,
6608,10,13,900,11.2,405,
6609,10,13,1000,12.9,501,
6610,10,13,1100,13.2,471,
6611,10,13,1200,14,482,
6612,10,13,1300,15,406,
6613,10,13,1400,15.4,705,
6614,10,13,1500,14.5,439,
6615,10,13,1600,14.1,155,
6616,10,13,1700,12.7,18,
6617,10,13,1800,11.8,0,
6618,10,13,1900,10.4,0,
6619,10,13,2000,10.1,0,
6620,10,13,2100,9.7,0,
6621,10,13,2200,9,0,
6622,10,13,2300,6.3,0,
6623,10,13,2400,4.9,0,
6624,10,14,100,4,0,
6625,10,14,200,3.3,0,
6626,10,14,300,2.8,0,
6627,10,14,400,2.2,0,
6628,10,14,500,1.3,0,
6629,10,14,600,0.5,0,
6630,10,14,700,0.4,38,
6631,10,14,800,9.3,243,
6632,10,14,900,10.9,406,
6633,10,14,1000,12.3,538,
6634,10,14,1100,14.2,623,
6635,10,14,1200,16,655,
6636,10,14,1300,16.3,624,
6637,10,14,1400,18.3,540,
6638,10,14,1500,19.5,410,
6639,10,14,1600,19.6,244,
6640,10,14,1700,17.9,16,
6641,10,14,1800,17.5,0,
6642,10,14,1900,11.4,0,
6643,10,14,2000,10.3,0,
6644,10,14,2100,8.2,0,
6645,10,14,2200,6.7,0,
6646,10,14,2300,5.9,0,
6647,10,14,2400,6.1,0,
6648,10,15,100,7.1,0,
6649,10,15,200,5.7,0,
6650,10,15,300,5.4,0,
6651,10,15,400,7.5,0,
6652,10,15,500,5.1,0,
6653,10,15,600,5.2,0,
6654,10,15,700,5.1,44,
6655,10,15,800,6.2,132,
6656,10,15,900,14,343,
6657,10,15,1000,17.3,515,
6658,10,15,1100,19.3,608,
6659,10,15,1200,21.2,594,
6660,10,15,1300,21.9,502,
6661,10,15,1400,21.4,532,
6662,10,15,1500,22.3,309,
6663,10,15,1600,22.1,242,
6664,10,15,1700,17.1,20,
6665,10,15,1800,13.4,0,
6666,10,15,1900,11.6,0,
6667,10,15,2000,10.5,0,
6668,10,15,2100,10,0,
6669,10,15,2200,9.1,0,
6670,10,15,2300,8.2,0,
6671,10,15,2400,6.9,0,
6672,10,16,100,6.2,0,
6673,10,16,200,5.7,0,
6674,10,16,300,4.2,0,
6675,10,16,400,4.5,0,
6676,10,16,500,3.7,0,
6677,10,16,600,3.2,0,
6678,10,16,700,3.1,24,
6679,10,16,800,7.8,208,
6680,10,16,900,10.7,376,
6681,10,16,1000,13.9,504,
6682,10,16,1100,16.4,588,
6683,10,16,1200,18.4,613,
6684,10,16,1300,19.4,581,
6685,10,16,1400,21.3,485,
6686,10,16,1500,22.2,347,
6687,10,16,1600,21.9,191,
6688,10,16,1700,18.1,32,
6689,10,16,1800,14.2,0,
6690,10,16,1900,12.3,0,
6691,10,16,2000,11.7,0,
6692,10,16,2100,11.7,0,
6693,10,16,2200,9.4,0,
6694,10,16,2300,8.6,0,
6695,10,16,2400,8,0,
6696,10,17,100,6.7,0,
6697,10,17,200,6.4,0,
6698,10,17,300,4.9,0,
6699,10,17,400,5.8,0,
6700,10,17,500,4.5,0,
6701,10,17,600,3.8,0,
6702,10,17,700,4.7,27,
6703,10,17,800,8.1,144,
6704,10,17,900,13.6,384,
6705,10,17,1000,14.8,454,
6706,10,17,1100,15,555,
6707,10,17,1200,17.4,618,
6708,10,17,1300,19.8,594,
6709,10,17,1400,21.9,514,
6710,10,17,1500,22.6,377,
6711,10,17,1600,22.7,203,
6712,10,17,1700,18.5,19,
6713,10,17,1800,14.9,0,
6714,10,17,1900,13.9,0,
6715,10,17,2000,12.6,0,
6716,10,17,2100,10.2,0,
6717,10,17,2200,8.8,0,
6718,10,17,2300,8.7,0,
6719,10,17,2400,7.1,0,
6720,10,18,100,6.5,0,
6721,10,18,200,6.2,0,
6722,10,18,300,5.9,0,
6723,10,18,400,5.6,0,
6724,10,18,500,4,0,
6725,10,18,600,4.3,0,
6726,10,18,700,4.3,27,
6727,10,18,800,10.8,224,
6728,10,18,900,10.9,345,
6729,10,18,1000,12.4,494,
6730,10,18,1100,15.1,580,
6731,10,18,1200,17.8,600,
6732,10,18,1300,19.4,573,
6733,10,18,1400,21.7,468,
6734,10,18,1500,22.7,403,
6735,10,18,1600,21.6,184,
6736,10,18,1700,17.7,23,
6737,10,18,1800,14.5,0,
6738,10,18,1900,11.9,0,
6739,10,18,2000,10.6,0,
6740,10,18,2100,10.1,0,
6741,10,18,2200,8.9,0,
6742,10,18,2300,8.7,0,
6743,10,18,2400,8.2,0,
6744,10,19,100,8.5,0,
6745,10,19,200,7,0,
6746,10,19,300,5.8,0,
6747,10,19,400,5.3,0,
6748,10,19,500,5.9,0,
6749,10,19,600,4.8,0,
6750,10,19,700,5.6,20,
6751,10,19,800,7,51,
6752,10,19,900,8.2,176,
6753,10,19,1000,9.5,251,
6754,10,19,1100,15.9,305,
6755,10,19,1200,20.6,685,
6756,10,19,1300,21.9,689,
6757,10,19,1400,16.4,225,
6758,10,19,1500,15.2,101,
6759,10,19,1600,13.6,80,
6760,10,19,1700,12.4,5,
6761,10,19,1800,9.5,0,
6762,10,19,1900,8.4,0,
6763,10,19,2000,7.1,0,
6764,10,19,2100,6.3,0,
6765,10,19,2200,6.5,0,
6766,10,19,2300,6.3,0,
6767,10,19,2400,6.1,0,
6768,10,20,100,6.1,0,
6769,10,20,200,5.6,0,
6770,10,20,300,6,0,
6771,10,20,400,5.6,0,
6772,10,20,500,5.8,0,
6773,10,20,600,6.2,0,
6774,10,20,700,6,17,
6775,10,20,800,7.5,292,
6776,10,20,900,8.4,204,
6777,10,20,1000,6.9,194,
6778,10,20,1100,6.2,165,
6779,10,20,1200,8.2,428,
6780,10,20,1300,9.2,303,
6781,10,20,1400,10.4,456,
6782,10,20,1500,10.2,210,
6783,10,20,1600,10.5,212,
6784,10,20,1700,9.2,15,
6785,10,20,1800,8.3,0,
6786,10,20,1900,6.9,0,
6787,10,20,2000,5.1,0,
6788,10,20,2100,4.4,0,
6789,10,20,2200,3.8,0,
6790,10,20,2300,3.6,0,
6791,10,20,2400,4.1,0,
6792,10,21,100,5.2,0,
6793,10,21,200,5.6,0,
6794,10,21,300,5.6,0,
6795,10,21,400,5.6,0,
6796,10,21,500,5.4,0,
6797,10,21,600,5.5,0,
6798,10,21,700,6.2,8,
6799,10,21,800,7.2,42,
6800,10,21,900,6,73,
6801,10,21,1000,6.7,128,
6802,10,21,1100,8.2,236,
6803,10,21,1200,8,251,
6804,10,21,1300,8.4,168,
6805,10,21,1400,9.4,191,
6806,10,21,1500,10.7,85,
6807,10,21,1600,10.1,79,
6808,10,21,1700,9.8,22,
6809,10,21,1800,9.1,0,
6810,10,21,1900,8.7,0,
6811,10,21,2000,8.2,0,
6812,10,21,2100,8.1,0,
6813,10,21,2200,8.2,0,
6814,10,21,2300,8.6,0,
6815,10,21,2400,9,0,
6816,10,22,100,8.3,0,
6817,10,22,200,8.4,0,
6818,10,22,300,7.6,0,
6819,10,22,400,7.8,0,
6820,10,22,500,8.5,0,
6821,10,22,600,9.6,0,
6822,10,22,700,9.7,19,
6823,10,22,800,12.1,107,
6824,10,22,900,14.7,117,
6825,10,22,1000,16.5,281,
6826,10,22,1100,17.3,281,
6827,10,22,1200,16.2,174,
6828,10,22,1300,16,299,
6829,10,22,1400,17.2,397,
6830,10,22,1500,17.2,188,
6831,10,22,1600,16.1,97,
6832,10,22,1700,15.5,13,
6833,10,22,1800,14.5,0,
6834,10,22,1900,13.9,0,
6835,10,22,2000,14.1,0,
6836,10,22,2100,13.9,0,
6837,10,22,2200,13.3,0,
6838,10,22,2300,13.1,0,
6839,10,22,2400,11.6,0,
6840,10,23,100,10.5,0,
6841,10,23,200,9.6,0,
6842,10,23,300,9.3,0,
6843,10,23,400,8.4,0,
6844,10,23,500,7.4,0,
6845,10,23,600,7,0,
6846,10,23,700,7.2,31,
6847,10,23,800,10.3,209,
6848,10,23,900,14.6,346,
6849,10,23,1000,15,471,
6850,10,23,1100,15.8,549,
6851,10,23,1200,16.1,576,
6852,10,23,1300,16.9,551,
6853,10,23,1400,18.4,472,
6854,10,23,1500,19.1,347,
6855,10,23,1600,19.4,191,
6856,10,23,1700,15.9,11,
6857,10,23,1800,13.6,0,
6858,10,23,1900,11.9,0,
6859,10,23,2000,11.1,0,
6860,10,23,2100,10.2,0,
6861,10,23,2200,9.5,0,
6862,10,23,2300,9,0,
6863,10,23,2400,9.6,0,
6864,10,25,100,9.6,0,
6865,10,25,200,9,0,
6866,10,25,300,8.4,0,
6867,10,25,400,7.9,0,
6868,10,25,500,7.2,0,
6869,10,25,600,7.1,0,
6870,10,25,700,8.1,14,
6871,10,25,800,10.4,203,
6872,10,25,900,12.4,366,
6873,10,25,1000,16.2,501,
6874,10,25,1100,19.2,591,
6875,10,25,1200,19.9,618,
6876,10,25,1300,20.9,586,
6877,10,25,1400,22.4,501,
6878,10,25,1500,23.2,364,
6879,10,25,1600,23.3,150,
6880,10,25,1700,18.2,10,
6881,10,25,1800,15,0,
6882,10,25,1900,13.4,0,
6883,10,25,2000,12.3,0,
6884,10,25,2100,10.8,0,
6885,10,25,2200,9.8,0,
6886,10,25,2300,9.8,0,
6887,10,25,2400,8.8,0,
6888,10,26,100,8.4,0,
6889,10,26,200,8.3,0,
6890,10,26,300,7.1,0,
6891,10,26,400,6.9,0,
6892,10,26,500,6.2,0,
6893,10,26,600,5.6,0,
6894,10,26,700,6.6,13,
6895,10,26,800,9.7,194,
6896,10,26,900,11,355,
6897,10,26,1000,14,486,
6898,10,26,1100,15.8,571,
6899,10,26,1200,18,598,
6900,10,26,1300,20.9,570,
6901,10,26,1400,22.1,482,
6902,10,26,1500,22.4,347,
6903,10,26,1600,23.3,131,
6904,10,26,1700,17.2,10,
6905,10,26,1800,14.8,0,
6906,10,26,1900,14.1,0,
6907,10,26,2000,12.4,0,
6908,10,26,2100,12.2,0,
6909,10,26,2200,10.2,0,
6910,10,26,2300,10.1,0,
6911,10,26,2400,9.4,0,
6912,10,27,100,8.5,0,
6913,10,27,200,8.5,0,
6914,10,27,300,7.9,0,
6915,10,27,400,7.3,0,
6916,10,27,500,6.7,0,
6917,10,27,600,6.9,0,
6918,10,27,700,7,13,
6919,10,27,800,11.3,186,
6920,10,27,900,13.2,348,
6921,10,27,1000,15.3,480,
6922,10,27,1100,17.8,568,
6923,10,27,1200,19.7,597,
6924,10,27,1300,21.6,567,
6925,10,27,1400,23.2,479,
6926,10,27,1500,24.1,341,
6927,10,27,1600,24.2,165,
6928,10,27,1700,18.1,10,
6929,10,27,1800,15.9,0,
6930,10,27,1900,14,0,
6931,10,27,2000,12.4,0,
6932,10,27,2100,11.8,0,
6933,10,27,2200,10.6,0,
6934,10,27,2300,9.8,0,
6935,10,27,2400,9.5,0,
6936,10,28,100,8.8,0,
6937,10,28,200,8.9,0,
6938,10,28,300,8,0,
6939,10,28,400,7.8,0,
6940,10,28,500,7.3,0,
6941,10,28,600,6.9,0,
6942,10,28,700,6.7,13,
6943,10,28,800,12.3,183,
6944,10,28,900,13.9,345,
6945,10,28,1000,15.5,477,
6946,10,28,1100,17.3,562,
6947,10,28,1200,19.1,591,
6948,10,28,1300,21.7,561,
6949,10,28,1400,22.4,471,
6950,10,28,1500,23.7,335,
6951,10,28,1600,23.4,161,
6952,10,28,1700,17.8,9,
6953,10,28,1800,15.2,0,
6954,10,28,1900,13.6,0,
6955,10,28,2000,12.9,0,
6956,10,28,2100,12.1,0,
6957,10,28,2200,11.2,0,
6958,10,28,2300,10.7,0,
6959,10,28,2400,9.3,0,
6960,10,29,100,8.7,0,
6961,10,29,200,8,0,
6962,10,29,300,7.6,0,
6963,10,29,400,7.4,0,
6964,10,29,500,7.2,0,
6965,10,29,600,5.9,0,
6966,10,29,700,5.2,11,
6967,10,29,800,12.9,176,
6968,10,29,900,13.3,346,
6969,10,29,1000,14.4,481,
6970,10,29,1100,16.1,565,
6971,10,29,1200,17.5,590,
6972,10,29,1300,19.8,560,
6973,10,29,1400,21.7,473,
6974,10,29,1500,22.1,339,
6975,10,29,1600,21.6,119,
6976,10,29,1700,16.8,15,
6977,10,29,1800,13.5,0,
6978,10,29,1900,11.7,0,
6979,10,29,2000,10.8,0,
6980,10,29,2100,9.4,0,
6981,10,29,2200,9.3,0,
6982,10,29,2300,8,0,
6983,10,29,2400,7.2,0,
6984,10,30,100,6.5,0,
6985,10,30,200,7.5,0,
6986,10,30,300,8.8,0,
6987,10,30,400,9.1,0,
6988,10,30,500,9.2,0,
6989,10,30,600,9.4,0,
6990,10,30,700,8.9,13,
6991,10,30,800,10,55,
6992,10,30,900,11.7,462,
6993,10,30,1000,12.2,515,
6994,10,30,1100,12.9,493,
6995,10,30,1200,14.9,569,
6996,10,30,1300,16.4,540,
6997,10,30,1400,17.7,450,
6998,10,30,1500,18.4,318,
6999,10,30,1600,18.1,56,
7000,10,30,1700,14,10,
7001,10,30,1800,12.5,0,
7002,10,30,1900,14,0,
7003,10,30,2000,14.1,0,
7004,10,30,2100,12.4,0,
7005,10,30,2200,11.2,0,
7006,10,30,2300,9.6,0,
7007,10,30,2400,11.8,0,
7008,10,31,100,10.6,0,
7009,10,31,200,11.2,0,
7010,10,31,300,8.7,0,
7011,10,31,400,11.4,0,
7012,10,31,500,10.5,0,
7013,10,31,600,6.7,0,
7014,10,31,700,4.8,10,
7015,10,31,800,6.9,181,
7016,10,31,900,9.9,338,
7017,10,31,1000,11,506,
7018,10,31,1100,12.4,560,
7019,10,31,1200,14.7,588,
7020,10,31,1300,15.2,555,
7021,10,31,1400,16.8,467,
7022,10,31,1500,18,331,
7023,10,31,1600,17.4,26,
7024,10,31,1700,12.7,7,
7025,10,31,1800,10.1,0,
7026,10,31,1900,9,0,
7027,10,31,2000,7.7,0,
7028,10,31,2100,7.2,0,
7029,10,31,2200,6.7,0,
7030,10,31,2300,6,0,
7031,10,31,2400,5.4,0,
7032,11,1,100,4.4,0,
7033,11,1,200,3.5,0,
7034,11,1,300,3.1,0,
7035,11,1,400,3.7,0,
7036,11,1,500,2.7,0,
7037,11,1,600,2,0,
7038,11,1,700,1.9,9,
7039,11,1,800,6.3,171,
7040,11,1,900,8.5,327,
7041,11,1,1000,11.2,457,
7042,11,1,1100,14.2,541,
7043,11,1,1200,14.9,568,
7044,11,1,1300,16.5,536,
7045,11,1,1400,17.6,460,
7046,11,1,1500,18.2,294,
7047,11,1,1600,17.8,22,
7048,11,1,1700,14.2,7,
7049,11,1,1800,12,0,
7050,11,1,1900,9.8,0,
7051,11,1,2000,8.5,0,
7052,11,1,2100,7.7,0,
7053,11,1,2200,6.7,0,
7054,11,1,2300,6.5,0,
7055,11,1,2400,5.6,0,
7056,11,2,100,4.2,0,
7057,11,2,200,4,0,
7058,11,2,300,3.8,0,
7059,11,2,400,5.2,0,
7060,11,2,500,4.9,0,
7061,11,2,600,5.6,0,
7062,11,2,700,6.1,6,
7063,11,2,800,6.3,57,
7064,11,2,900,6.9,147,
7065,11,2,1000,7.6,224,
7066,11,2,1100,8.6,208,
7067,11,2,1200,9.5,190,
7068,11,2,1300,10.7,188,
7069,11,2,1400,11.1,173,
7070,11,2,1500,11.4,125,
7071,11,2,1600,11.4,89,
7072,11,2,1700,10.6,4,
7073,11,2,1800,9.2,0,
7074,11,2,1900,9,0,
7075,11,2,2000,9.1,0,
7076,11,2,2100,8.8,0,
7077,11,2,2200,8.3,0,
7078,11,2,2300,7.6,0,
7079,11,2,2400,7.6,0,
7080,11,3,100,7.5,0,
7081,11,3,200,7.5,0,
7082,11,3,300,7.7,0,
7083,11,3,400,7.2,0,
7084,11,3,500,6.7,0,
7085,11,3,600,6.4,0,
7086,11,3,700,5.8,3,
7087,11,3,800,5.9,22,
7088,11,3,900,5.8,60,
7089,11,3,1000,6.1,123,
7090,11,3,1100,6.6,168,
7091,11,3,1200,5.8,141,
7092,11,3,1300,5.6,102,
7093,11,3,1400,5.7,143,
7094,11,3,1500,5.7,147,
7095,11,3,1600,5.7,31,
7096,11,3,1700,5.6,3,
7097,11,3,1800,5.3,0,
7098,11,3,1900,5.3,0,
7099,11,3,2000,4.6,0,
7100,11,3,2100,4.4,0,
7101,11,3,2200,4.1,0,
7102,11,3,2300,3.8,0,
7103,11,3,2400,3.6,0,
7104,11,4,100,3.8,0,
7105,11,4,200,3.6,0,
7106,11,4,300,3.2,0,
7107,11,4,400,2.8,0,
7108,11,4,500,2.3,0,
7109,11,4,600,2.6,0,
7110,11,4,700,2.6,3,
7111,11,4,800,2.9,49,
7112,11,4,900,3.5,170,
7113,11,4,1000,4.2,195,
7114,11,4,1100,5.5,308,
7115,11,4,1200,5.4,220,
7116,11,4,1300,6.1,288,
7117,11,4,1400,6.1,149,
7118,11,4,1500,6,120,
7119,11,4,1600,6.2,64,
7120,11,4,1700,5.1,3,
7121,11,4,1800,4.9,0,
7122,11,4,1900,5.1,0,
7123,11,4,2000,4.4,0,
7124,11,4,2100,4,0,
7125,11,4,2200,4.4,0,
7126,11,4,2300,2.8,0,
7127,11,4,2400,2.4,0,
7128,11,5,100,2.8,0,
7129,11,5,200,4,0,
7130,11,5,300,4,0,
7131,11,5,400,2.7,0,
7132,11,5,500,1.9,0,
7133,11,5,600,1.7,0,
7134,11,5,700,1.8,1,
7135,11,5,800,2.1,62,
7136,11,5,900,4.3,269,
7137,11,5,1000,5.8,235,
7138,11,5,1100,7.2,277,
7139,11,5,1200,8,158,
7140,11,5,1300,5.7,161,
7141,11,5,1400,6.7,102,
7142,11,5,1500,7.1,100,
7143,11,5,1600,7.3,7,
7144,11,5,1700,5.2,3,
7145,11,5,1800,5.2,0,
7146,11,5,1900,5.2,0,
7147,11,5,2000,5.5,0,
7148,11,5,2100,5,0,
7149,11,5,2200,4.8,0,
7150,11,5,2300,4.4,0,
7151,11,5,2400,4.4,0,
7152,11,6,100,3.8,0,
7153,11,6,200,4.1,0,
